name	Sample	OTU	effect	mean_Precision	mean_TPR
Wilcox	100	300	1	0.005	0.000166667
Wilcox	100	300	10	0.282215921	0.687666667
Wilcox	100	300	2	0.345522575	0.055666667
Wilcox	100	300	5	0.333526085	0.466833333
Wilcox	100	400	1	0	0
Wilcox	100	400	10	0.275548338	0.707
Wilcox	100	400	2	0.316817983	0.04925
Wilcox	100	400	5	0.328073528	0.473375
Wilcox	100	500	1	0.003666667	3.00E-04
Wilcox	100	500	10	0.267141052	0.7089
Wilcox	100	500	2	0.346562009	0.0575
Wilcox	100	500	5	0.323395383	0.4797
Wilcox	100	800	1	0.005	6.25E-05
Wilcox	100	800	10	0.361618415	0.41375
Wilcox	100	800	2	0.256307554	0.0166875
Wilcox	100	800	5	0.385173321	0.2396875
Wilcox	200	100	1	0	0
Wilcox	200	100	10	0.144654314	0.9795
Wilcox	200	100	2	0.310911226	0.4145
Wilcox	200	100	5	0.19806158	0.901
Wilcox	200	1000	1	0.005	5.00E-05
Wilcox	200	1000	10	0.291829755	0.62425
Wilcox	200	1000	2	0.388112438	0.07935
Wilcox	200	1000	5	0.346746222	0.4234
Wilcox	200	200	1	0	0
Wilcox	200	200	10	0.188452514	0.911
Wilcox	200	200	2	0.348957038	0.288
Wilcox	200	200	5	0.258931396	0.792
Wilcox	200	2000	1	0.018833333	0.000375
Wilcox	200	2000	10	0.327714076	0.489375
Wilcox	200	2000	2	0.409686879	0.0517
Wilcox	200	2000	5	0.365495674	0.30805
Wilcox	200	300	1	0	0
Wilcox	200	300	10	0.213082156	0.851
Wilcox	200	300	2	0.362281924	0.194333333
Wilcox	200	300	5	0.287727702	0.6785
Wilcox	200	400	1	0.0035	0.00025
Wilcox	200	400	10	0.205973348	0.86175
Wilcox	200	400	2	0.376499551	0.209
Wilcox	200	400	5	0.28269585	0.690125
Wilcox	200	500	1	0	0
Wilcox	200	500	10	0.201840707	0.8636
Wilcox	200	500	2	0.366627007	0.2165
Wilcox	200	500	5	0.26669698	0.6968
Wilcox	200	800	1	0.01	0.000125
Wilcox	200	800	10	0.29895351	0.61375
Wilcox	200	800	2	0.394104791	0.0783125
Wilcox	200	800	5	0.350931598	0.42475
Wilcox	300	100	1	0.001666667	5.00E-04
Wilcox	300	100	10	0.128816575	0.9845
Wilcox	300	100	2	0.294315874	0.567
Wilcox	300	100	5	0.167844481	0.9495
Wilcox	300	1000	1	0	0
Wilcox	300	1000	10	0.243574887	0.7209
Wilcox	300	1000	2	0.380808988	0.1467
Wilcox	300	1000	5	0.315979565	0.5444
Wilcox	300	200	1	0	0
Wilcox	300	200	10	0.162821648	0.95225
Wilcox	300	200	2	0.347768645	0.435
Wilcox	300	200	5	0.221680362	0.85975
Wilcox	300	2000	1	0	0
Wilcox	300	2000	10	0.276401614	0.601075
Wilcox	300	2000	2	0.389071998	0.097325
Wilcox	300	2000	5	0.338759132	0.41285
Wilcox	300	300	1	0.01	5.00E-04
Wilcox	300	300	10	0.183712181	0.9025
Wilcox	300	300	2	0.354972846	0.312666667
Wilcox	300	300	5	0.249554892	0.778333333
Wilcox	300	400	1	0.0025	5.00E-04
Wilcox	300	400	10	0.175302332	0.9155
Wilcox	300	400	2	0.352518664	0.324125
Wilcox	300	400	5	0.246081456	0.801375
Wilcox	300	500	1	0	0
Wilcox	300	500	10	0.168420196	0.9214
Wilcox	300	500	2	0.348427608	0.3204
Wilcox	300	500	5	0.240721999	0.7946
Wilcox	300	800	1	0	0
Wilcox	300	800	10	0.246310589	0.72075
Wilcox	300	800	2	0.389617142	0.152375
Wilcox	300	800	5	0.319817156	0.5320625
Wilcox	500	100	1	0	0
Wilcox	500	100	10	0.11640134	0.9935
Wilcox	500	100	2	0.262020712	0.708
Wilcox	500	100	5	0.141200618	0.982
Wilcox	500	1000	1	0.005	5.00E-05
Wilcox	500	1000	10	0.188688434	0.839
Wilcox	500	1000	2	0.366689107	0.24975
Wilcox	500	1000	5	0.267203278	0.67725
Wilcox	500	200	1	0.003333333	0.00075
Wilcox	500	200	10	0.136260908	0.97525
Wilcox	500	200	2	0.30888353	0.579
Wilcox	500	200	5	0.182224232	0.92225
Wilcox	500	2000	1	0	0
Wilcox	500	2000	10	0.215521247	0.73325
Wilcox	500	2000	2	0.381592489	0.178225
Wilcox	500	2000	5	0.29174063	0.546125
Wilcox	500	300	1	0.001666667	5.00E-04
Wilcox	500	300	10	0.146560253	0.9525
Wilcox	500	300	2	0.331800765	0.466666667
Wilcox	500	300	5	0.204689325	0.869
Wilcox	500	400	1	0	0
Wilcox	500	400	10	0.142287816	0.959625
Wilcox	500	400	2	0.324907373	0.48475
Wilcox	500	400	5	0.19821751	0.887625
Wilcox	500	500	1	0.001666667	1.00E-04
Wilcox	500	500	10	0.138449614	0.9587
Wilcox	500	500	2	0.325164102	0.4728
Wilcox	500	500	5	0.190857313	0.9019
Wilcox	500	800	1	0.010138889	0.0004375
Wilcox	500	800	10	0.193729876	0.82575
Wilcox	500	800	2	0.366820734	0.2481875
Wilcox	500	800	5	0.272416858	0.663
Wilcox	20	200	10	0.36418087	0.1135
ZicoSeq	20	200	1	0	0
ZicoSeq	20	200	2	0	0
ZicoSeq	20	200	5	0	0
ZicoSeq	20	100	1	0	0
ZicoSeq	20	100	10	0	0
ZicoSeq	20	100	2	0	0
ZicoSeq	20	100	5	0	0
ZicoSeq	20	1000	1	0	0
ZicoSeq	20	1000	10	0.019761315	0.0086
ZicoSeq	20	1000	2	0	0
ZicoSeq	20	1000	5	0	0
ZicoSeq	20	2000	1	0	0
ZicoSeq	20	2000	10	0.051891818	0.01385
ZicoSeq	20	2000	2	0	0
ZicoSeq	20	2000	5	0	0
ZicoSeq	20	300	1	0	0
ZicoSeq	20	300	10	0	0
ZicoSeq	20	300	2	0	0
ZicoSeq	20	300	5	0	0
ZicoSeq	20	400	1	0	0
ZicoSeq	20	400	10	0.003230159	0.002875
ZicoSeq	20	400	2	0	0
ZicoSeq	20	400	5	0	0
ZicoSeq	20	500	1	0	0
ZicoSeq	20	500	10	0.002822368	0.0022
ZicoSeq	20	500	2	0	0
ZicoSeq	20	500	5	0	0
ZicoSeq	20	800	1	0	0
ZicoSeq	20	800	10	0.006078341	0.0025625
ZicoSeq	20	800	2	0	0
ZicoSeq	20	800	5	0	0
ZicoSeq	50	100	1	0	0
ZicoSeq	50	100	10	0	0
ZicoSeq	50	100	2	0	0
ZicoSeq	50	100	5	0	0
ZicoSeq	50	1000	1	0	0
ZicoSeq	50	1000	10	0.392493867	0.3338
ZicoSeq	50	1000	2	0	0
ZicoSeq	50	1000	5	0.264275058	0.13085
ZicoSeq	50	200	1	0	0
ZicoSeq	50	200	10	0	0
ZicoSeq	50	200	2	0	0
ZicoSeq	50	200	5	0	0
ZicoSeq	50	2000	1	0	0
ZicoSeq	50	2000	10	0.39870314	0.2743
ZicoSeq	50	2000	2	0	0
ZicoSeq	50	2000	5	0.359947646	0.126975
ZicoSeq	50	300	1	0	0
ZicoSeq	50	300	10	0.078245388	0.079333333
ZicoSeq	50	300	2	0	0
ZicoSeq	50	300	5	0.003592375	0.003833333
ZicoSeq	50	400	1	0	0
ZicoSeq	50	400	10	0.158717595	0.156
ZicoSeq	50	400	2	0	0
ZicoSeq	50	400	5	0.006290545	0.006375
ZicoSeq	50	500	1	0	0
ZicoSeq	50	500	10	0.27171748	0.2564
ZicoSeq	50	500	2	0	0
ZicoSeq	50	500	5	0.018039938	0.0173
ZicoSeq	50	800	1	0	0
ZicoSeq	50	800	10	0.394988006	0.3226875
ZicoSeq	50	800	2	0	0
ZicoSeq	50	800	5	0.232530421	0.120625
ZicoSeq	100	100	1	0	0
ZicoSeq	100	100	10	0.001052632	0.002
ZicoSeq	100	100	2	0.001734681	0.005
ZicoSeq	100	100	5	0	0
ZicoSeq	100	1000	1	0	0
ZicoSeq	100	1000	10	0.384332682	0.54855
ZicoSeq	100	1000	2	0.011192734	0.00525
ZicoSeq	100	1000	5	0.391571572	0.39025
ZicoSeq	100	200	1	0	0
ZicoSeq	100	200	10	0.019349436	0.02775
ZicoSeq	100	200	2	0.003153153	0.00575
ZicoSeq	100	200	5	0.002450739	0.0035
ZicoSeq	100	2000	1	0	0
ZicoSeq	100	2000	10	0.395742054	0.42225
ZicoSeq	100	2000	2	0.022651263	0.007125
ZicoSeq	100	2000	5	0.398628468	0.31835
ZicoSeq	100	300	1	0	0
ZicoSeq	100	300	10	0.21617577	0.231833333
ZicoSeq	100	300	2	0.004587977	0.005166667
ZicoSeq	100	300	5	0.071234602	0.076
ZicoSeq	100	400	1	0	0
ZicoSeq	100	400	10	0.299400588	0.31225
ZicoSeq	100	400	2	0.004645644	0.004875
ZicoSeq	100	400	5	0.126826191	0.13
ZicoSeq	100	500	1	0	0
ZicoSeq	100	500	10	0.36127039	0.3717
ZicoSeq	100	500	2	0.001578947	0.0018
ZicoSeq	100	500	5	0.229296611	0.2281
ZicoSeq	100	800	1	0	0
ZicoSeq	100	800	10	0.380940309	0.5336875
ZicoSeq	100	800	2	0.022103062	0.011
ZicoSeq	100	800	5	0.387671954	0.373
ZicoSeq	200	100	1	0	0
ZicoSeq	200	100	10	0	0
ZicoSeq	200	100	2	0.002520335	0.006
ZicoSeq	200	100	5	0	0
ZicoSeq	200	1000	1	0	0
ZicoSeq	200	1000	10	0.37690957	0.6716
ZicoSeq	200	1000	2	0.31484601	0.16325
ZicoSeq	200	1000	5	0.382198946	0.57445
ZicoSeq	200	200	1	0	0
ZicoSeq	200	200	10	0.047650541	0.07025
ZicoSeq	200	200	2	0.001900753	0.0045
ZicoSeq	200	200	5	0.009401221	0.0135
ZicoSeq	200	2000	1	0	0
ZicoSeq	200	2000	10	0.397896659	0.499
ZicoSeq	200	2000	2	0.368746026	0.13205
ZicoSeq	200	2000	5	0.39664414	0.454825
ZicoSeq	200	300	1	0	0
ZicoSeq	200	300	10	0.337197129	0.369
ZicoSeq	200	300	2	0.00265625	0.003666667
ZicoSeq	200	300	5	0.179877339	0.194
ZicoSeq	200	400	1	0	0
ZicoSeq	200	400	10	0.356795407	0.387625
ZicoSeq	200	400	2	0.006691565	0.007125
ZicoSeq	200	400	5	0.266063972	0.2795
ZicoSeq	200	500	1	0	0
ZicoSeq	200	500	10	0.364083473	0.3984
ZicoSeq	200	500	2	0.006783988	0.0068
ZicoSeq	200	500	5	0.348499733	0.3602
ZicoSeq	200	800	1	0	0
ZicoSeq	200	800	10	0.37007247	0.6684375
ZicoSeq	200	800	2	0.230042169	0.123375
ZicoSeq	200	800	5	0.377518929	0.5809375
ZicoSeq	300	100	1	0	0
ZicoSeq	300	100	10	0.010780702	0.022
ZicoSeq	300	100	2	0	0
ZicoSeq	300	100	5	0.003421053	0.0065
ZicoSeq	300	1000	1	0	0
ZicoSeq	300	1000	10	0.372656015	0.70395
ZicoSeq	300	1000	2	0.393298321	0.26065
ZicoSeq	300	1000	5	0.374947433	0.65575
ZicoSeq	300	200	1	0	0
ZicoSeq	300	200	10	0.083916172	0.124
ZicoSeq	300	200	2	0	0
ZicoSeq	300	200	5	0.018095879	0.02625
ZicoSeq	300	2000	1	0	0
ZicoSeq	300	2000	10	0.396592484	0.51815
ZicoSeq	300	2000	2	0.399659592	0.215275
ZicoSeq	300	2000	5	0.400151662	0.506675
ZicoSeq	300	300	1	0	0
ZicoSeq	300	300	10	0.321190515	0.362166667
ZicoSeq	300	300	2	0.018267881	0.02
ZicoSeq	300	300	5	0.232647571	0.2585
ZicoSeq	300	400	1	0	0
ZicoSeq	300	400	10	0.353860808	0.397875
ZicoSeq	300	400	2	0.044812206	0.048125
ZicoSeq	300	400	5	0.307340869	0.33075
ZicoSeq	300	500	1	0	0
ZicoSeq	300	500	10	0.3555571	0.403
ZicoSeq	300	500	2	0.0458166	0.0459
ZicoSeq	300	500	5	0.354660877	0.3732
ZicoSeq	300	800	1	0.002272727	0.00125
ZicoSeq	300	800	10	0.370746565	0.720875
ZicoSeq	300	800	2	0.394591903	0.2635625
ZicoSeq	300	800	5	0.370861004	0.65575
ZicoSeq	500	100	1	0	0
ZicoSeq	500	100	10	0.020850175	0.0455
ZicoSeq	500	100	2	0	0
ZicoSeq	500	100	5	0.008154534	0.0165
ZicoSeq	500	1000	1	0	0
ZicoSeq	500	1000	10	0.372220841	0.7438
ZicoSeq	500	1000	2	0.387304093	0.4192
ZicoSeq	500	1000	5	0.368127264	0.71085
ZicoSeq	500	200	1	0	0
ZicoSeq	500	200	10	0.133961445	0.20425
ZicoSeq	500	200	2	0.008953599	0.01325
ZicoSeq	500	200	5	0.032958501	0.05325
ZicoSeq	500	2000	1	0	0
ZicoSeq	500	2000	10	0.400249441	0.535525
ZicoSeq	500	2000	2	0.401767441	0.3441
ZicoSeq	500	2000	5	0.395655591	0.5341
ZicoSeq	500	300	1	0	0
ZicoSeq	500	300	10	0.327955344	0.4005
ZicoSeq	500	300	2	0.054600349	0.059333333
ZicoSeq	500	300	5	0.279011941	0.317333333
ZicoSeq	500	400	1	0	0
ZicoSeq	500	400	10	0.344342689	0.418
ZicoSeq	500	400	2	0.09745806	0.105
ZicoSeq	500	400	5	0.334482185	0.37875
ZicoSeq	500	500	1	0	0
ZicoSeq	500	500	10	0.340438653	0.4236
ZicoSeq	500	500	2	0.172293256	0.1742
ZicoSeq	500	500	5	0.363071213	0.4085
ZicoSeq	500	800	1	0	0
ZicoSeq	500	800	10	0.364099457	0.75025
ZicoSeq	500	800	2	0.384122105	0.401625
ZicoSeq	500	800	5	0.362934956	0.72075
ZicoSeq	20	200	10	0	0
