name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
ZicoSeq	100	300	abundant	10	0.962086022	0.00577718	0.21617577	0.185126121	0.231833333	0.199253142	0.223364327	0.19121441	0.013572222	0.011468229	0.986427778	0.011468229	0.37882423	0.316978431
ZicoSeq	100	300	abundant	2	0.967510753	0.002117533	0.004587977	0.038288129	0.005166667	0.042282385	0.004826761	0.03981489	0.000411111	0.003466196	0.999588889	0.003466196	0.010412023	0.085038195
ZicoSeq	100	300	abundant	5	0.965913978	0.004232994	0.071234602	0.147683393	0.076	0.157420582	0.073471015	0.152173607	0.004422222	0.009105376	0.995577778	0.009105376	0.123765398	0.253594507
ZicoSeq	100	400	abundant	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	400	abundant	10	0.948031915	0.006719581	0.299400588	0.155026849	0.31225	0.163177271	0.305209694	0.158108546	0.023711111	0.012023118	0.976288889	0.012023118	0.510599412	0.253698142
ZicoSeq	100	400	abundant	2	0.95718617	0.002223076	0.004645644	0.038310709	0.004875	0.039919635	0.004751825	0.039025402	0.000488889	0.004006385	0.999511111	0.004006385	0.010354356	0.084374451
ZicoSeq	100	400	abundant	5	0.952994681	0.006893644	0.126826191	0.175434173	0.13	0.179806568	0.128246213	0.177232494	0.010427778	0.014271254	0.989572222	0.014271254	0.228173809	0.310604011
ZicoSeq	100	500	abundant	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	500	abundant	10	0.933857895	0.006658913	0.36127039	0.084241159	0.3717	0.087518038	0.365893353	0.084569047	0.034911111	0.007667609	0.965088889	0.007667609	0.60872961	0.120655107
ZicoSeq	100	500	abundant	2	0.947257895	0.001563078	0.001578947	0.022329688	0.0018	0.025455844	0.001682243	0.023790509	0.000216667	0.003064129	0.999783333	0.003064129	0.003421053	0.04838099
ZicoSeq	100	500	abundant	5	0.938347368	0.008557158	0.229296611	0.18210227	0.2281	0.181563256	0.228431984	0.181349906	0.022194444	0.01740695	0.977805556	0.01740695	0.400703389	0.311288356
ZicoSeq	100	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	800	abundant	10	0.890770408	0.009769913	0.380940309	0.03398338	0.5336875	0.096712591	0.440692057	0.049138371	0.077488889	0.014858866	0.922511111	0.014858866	0.619059691	0.03398338
ZicoSeq	100	800	abundant	2	0.917729592	0.002894184	0.022103062	0.089408352	0.011	0.044650373	0.01467701	0.059487172	0.001672222	0.006688961	0.998327778	0.006688961	0.037896938	0.151376023
ZicoSeq	100	800	abundant	5	0.900591837	0.008218432	0.387671954	0.045347956	0.373	0.095002645	0.374681444	0.062199352	0.052511111	0.013221305	0.947488889	0.013221305	0.612328046	0.045347956
