name	Sample	OTU	type	effect	mean_TPR	mean_FPR
ZicoSeq	100	300	rare	10	0	0
ZicoSeq	100	300	rare	2	0	0
ZicoSeq	100	300	rare	5	0	0
ZicoSeq	20	300	rare	1	0	0
ZicoSeq	20	300	rare	10	0	0
ZicoSeq	20	300	rare	2	0	0
ZicoSeq	20	300	rare	5	0	0
ZicoSeq	200	300	rare	1	0	0
ZicoSeq	200	300	rare	10	0	0
ZicoSeq	200	300	rare	2	0	0
ZicoSeq	200	300	rare	5	0	0
ZicoSeq	300	300	rare	1	0	0
ZicoSeq	300	300	rare	10	0	0
ZicoSeq	300	300	rare	2	0	0
ZicoSeq	300	300	rare	5	0	0
ZicoSeq	50	300	rare	1	0	0
ZicoSeq	50	300	rare	10	0	0
ZicoSeq	50	300	rare	2	0	0
ZicoSeq	50	300	rare	5	0	0
ZicoSeq	500	300	rare	1	0	0
ZicoSeq	500	300	rare	10	0	0
ZicoSeq	500	300	rare	2	0	0
ZicoSeq	500	300	rare	5	0	0
ZicoSeq	100	400	rare	1	0	0
ZicoSeq	100	400	rare	10	0	0
ZicoSeq	100	400	rare	2	0	0
ZicoSeq	100	400	rare	5	0	0
ZicoSeq	20	400	rare	1	0	0
ZicoSeq	20	400	rare	10	0	0
ZicoSeq	20	400	rare	2	0	0
ZicoSeq	20	400	rare	5	0	0
ZicoSeq	200	400	rare	1	0	0
ZicoSeq	200	400	rare	10	0	0
ZicoSeq	200	400	rare	2	0	0
ZicoSeq	200	400	rare	5	0	0
ZicoSeq	300	400	rare	1	0	0
ZicoSeq	300	400	rare	10	0	0
ZicoSeq	300	400	rare	2	0	0
ZicoSeq	300	400	rare	5	0	0
ZicoSeq	50	400	rare	1	0	0
ZicoSeq	50	400	rare	10	0	0
ZicoSeq	50	400	rare	2	0	0
ZicoSeq	50	400	rare	5	0	0
ZicoSeq	500	400	rare	1	0	0
ZicoSeq	500	400	rare	10	0	0
ZicoSeq	500	400	rare	2	0	0
ZicoSeq	500	400	rare	5	0	0
ZicoSeq	100	500	rare	1	0	0
ZicoSeq	100	500	rare	10	0	0
ZicoSeq	100	500	rare	2	0	0
ZicoSeq	100	500	rare	5	0	0
ZicoSeq	20	500	rare	1	0	0
ZicoSeq	20	500	rare	10	0	0
ZicoSeq	20	500	rare	2	0	0
ZicoSeq	20	500	rare	5	0	0
ZicoSeq	200	500	rare	1	0	0
ZicoSeq	200	500	rare	10	0	0
ZicoSeq	200	500	rare	2	0	0
ZicoSeq	200	500	rare	5	0	0
ZicoSeq	300	500	rare	1	0	0
ZicoSeq	300	500	rare	10	0	0
ZicoSeq	300	500	rare	2	0	0
ZicoSeq	300	500	rare	5	0	0
ZicoSeq	50	500	rare	1	0	0
ZicoSeq	50	500	rare	10	0	0
ZicoSeq	50	500	rare	2	0	0
ZicoSeq	50	500	rare	5	0	0
ZicoSeq	500	500	rare	1	0	0
ZicoSeq	500	500	rare	10	0	0
ZicoSeq	500	500	rare	2	0	0
ZicoSeq	500	500	rare	5	0	0
ZicoSeq	100	800	rare	1	0	0
ZicoSeq	100	800	rare	10	0	0
ZicoSeq	100	800	rare	2	0	0
ZicoSeq	100	800	rare	5	0	0
ZicoSeq	20	800	rare	1	0	0
ZicoSeq	20	800	rare	10	0	0
ZicoSeq	20	800	rare	2	0	0
ZicoSeq	20	800	rare	5	0	0
ZicoSeq	200	800	rare	1	0	0
ZicoSeq	200	800	rare	10	0	0
ZicoSeq	200	800	rare	2	0	0
ZicoSeq	200	800	rare	5	0	0
ZicoSeq	300	800	rare	1	0	0
ZicoSeq	300	800	rare	10	0	0
ZicoSeq	300	800	rare	2	0	0
ZicoSeq	300	800	rare	5	0	0
ZicoSeq	50	800	rare	1	0	0
ZicoSeq	50	800	rare	10	0	0
ZicoSeq	50	800	rare	2	0	0
ZicoSeq	50	800	rare	5	0	0
ZicoSeq	500	800	rare	1	0	0
ZicoSeq	500	800	rare	10	0	0
ZicoSeq	500	800	rare	2	0	0
ZicoSeq	500	800	rare	5	0	0
metagenomeSeq	20	100	rare	1	0.003	3.01508E-05
metagenomeSeq	50	100	rare	1	0	3.01508E-05
metagenomeSeq	100	100	rare	1	0	1.00503E-05
metagenomeSeq	200	100	rare	1	0.001	4.0201E-05
metagenomeSeq	300	100	rare	1	0	1.02554E-05
metagenomeSeq	500	100	rare	1	0	5.07588E-06
metagenomeSeq	20	100	rare	2	0	4.0201E-05
metagenomeSeq	50	100	rare	2	0.009	2.01005E-05
metagenomeSeq	100	100	rare	2	0.066	9.04523E-05
metagenomeSeq	200	100	rare	2	0.257575758	8.629E-05
metagenomeSeq	300	100	rare	2	0.383673469	0.000194852
metagenomeSeq	500	100	rare	2	0.568367347	0.000235873
metagenomeSeq	20	100	rare	5	0.036	3.01508E-05
metagenomeSeq	50	100	rare	5	0.273	7.03518E-05
metagenomeSeq	100	100	rare	5	0.556701031	0.000279749
metagenomeSeq	200	100	rare	5	0.796	0.000653266
metagenomeSeq	300	100	rare	5	0.882828283	0.000989797
metagenomeSeq	500	100	rare	5	0.936	0.001929648
metagenomeSeq	20	100	rare	10	0.118	7.53769E-05
metagenomeSeq	50	100	rare	10	0.475	0.000160804
metagenomeSeq	100	100	rare	10	0.752525253	0.000466981
metagenomeSeq	200	100	rare	10	0.912121212	0.000710624
metagenomeSeq	300	100	rare	10	0.952631579	0.001555144
metagenomeSeq	500	100	rare	10	0.984848485	0.00344145
metagenomeSeq	20	200	rare	1	0	3.0303E-05
metagenomeSeq	50	200	rare	1	0	1.0101E-05
metagenomeSeq	100	200	rare	1	0	4.0404E-05
metagenomeSeq	200	200	rare	1	0	2.52525E-05
metagenomeSeq	300	200	rare	1	0	5.26094E-06
metagenomeSeq	500	200	rare	1	0	5.31632E-06
metagenomeSeq	20	200	rare	2	0	1.51515E-05
metagenomeSeq	50	200	rare	2	0	4.0404E-05
metagenomeSeq	100	200	rare	2	0.004040404	3.57106E-05
metagenomeSeq	200	200	rare	2	0.034183673	2.57679E-05
metagenomeSeq	300	200	rare	2	0.109693878	0.000139147
metagenomeSeq	500	200	rare	2	0.316494845	0.000197855
metagenomeSeq	20	200	rare	5	0.0015	7.57576E-05
metagenomeSeq	50	200	rare	5	0.004	3.0303E-05
metagenomeSeq	100	200	rare	5	0.19040404	0.000249974
metagenomeSeq	200	200	rare	5	0.644444444	0.000448934
metagenomeSeq	300	200	rare	5	0.807575758	0.000581573
metagenomeSeq	500	200	rare	5	0.938265306	0.00092249
metagenomeSeq	20	200	rare	10	0.006	6.06061E-05
metagenomeSeq	50	200	rare	10	0.0425	6.06061E-05
metagenomeSeq	100	200	rare	10	0.490721649	0.000354056
metagenomeSeq	200	200	rare	10	0.868556701	0.000510257
metagenomeSeq	300	200	rare	10	0.951	0.000909091
metagenomeSeq	500	200	rare	10	0.9935	0.001515152
metagenomeSeq	20	300	rare	1	0	2.53807E-05
metagenomeSeq	50	300	rare	1	0	5.07614E-06
metagenomeSeq	100	300	rare	1	0	1.55392E-05
metagenomeSeq	200	300	rare	1	0	6.87394E-05
metagenomeSeq	300	300	rare	1	0	1.05753E-05
metagenomeSeq	500	300	rare	1	0	1.55392E-05
metagenomeSeq	20	300	rare	2	0	3.5533E-05
metagenomeSeq	50	300	rare	2	0.000333333	3.5533E-05
metagenomeSeq	100	300	rare	2	0.000340136	4.14379E-05
metagenomeSeq	200	300	rare	2	0.008754209	3.58919E-05
metagenomeSeq	300	300	rare	2	0.036769759	7.32639E-05
metagenomeSeq	500	300	rare	2	0.234006734	0.000271753
metagenomeSeq	20	300	rare	5	0.000666667	5.07614E-05
metagenomeSeq	50	300	rare	5	0	2.53807E-05
metagenomeSeq	100	300	rare	5	0.053198653	7.69112E-05
metagenomeSeq	200	300	rare	5	0.497278912	0.000460997
metagenomeSeq	300	300	rare	5	0.775757576	0.000692201
metagenomeSeq	500	300	rare	5	0.954081633	0.001201699
metagenomeSeq	20	300	rare	10	0.000666667	4.06091E-05
metagenomeSeq	50	300	rare	10	0.000666667	2.53807E-05
metagenomeSeq	100	300	rare	10	0.216326531	0.000253807
metagenomeSeq	200	300	rare	10	0.807291667	0.000761421
metagenomeSeq	300	300	rare	10	0.948639456	0.000859836
metagenomeSeq	500	300	rare	10	0.994276094	0.001471568
metagenomeSeq	20	400	rare	1	0	6.12245E-05
metagenomeSeq	50	400	rare	1	0	5.10204E-05
metagenomeSeq	100	400	rare	1	0	1.59439E-05
metagenomeSeq	200	400	rare	1	0	3.6075E-05
metagenomeSeq	300	400	rare	1	0	0
metagenomeSeq	500	400	rare	1	0	6.69965E-05
metagenomeSeq	20	400	rare	2	0	5.10204E-05
metagenomeSeq	50	400	rare	2	0	2.04082E-05
metagenomeSeq	100	400	rare	2	0	5.31463E-05
metagenomeSeq	200	400	rare	2	0.006818182	1.54607E-05
metagenomeSeq	300	400	rare	2	0.03275	6.12245E-05
metagenomeSeq	500	400	rare	2	0.228030303	0.000257679
metagenomeSeq	20	400	rare	5	0.00025	4.08163E-05
metagenomeSeq	50	400	rare	5	0.00025	3.06122E-05
metagenomeSeq	100	400	rare	5	0.044191919	7.21501E-05
metagenomeSeq	200	400	rare	5	0.478282828	0.000535972
metagenomeSeq	300	400	rare	5	0.791071429	0.00096314
metagenomeSeq	500	400	rare	5	0.953282828	0.001386312
metagenomeSeq	20	400	rare	10	0.0005	8.67347E-05
metagenomeSeq	50	400	rare	10	0.00175	0.000107143
metagenomeSeq	100	400	rare	10	0.18075	0.000270408
metagenomeSeq	200	400	rare	10	0.751515152	0.000690579
metagenomeSeq	300	400	rare	10	0.938636364	0.001272933
metagenomeSeq	500	400	rare	10	0.99525	0.002096939
metagenomeSeq	20	500	rare	1	0	6.66667E-05
metagenomeSeq	50	500	rare	1	0	5.12821E-05
metagenomeSeq	100	500	rare	1	0	1.61943E-05
metagenomeSeq	200	500	rare	1	0	1.036E-05
metagenomeSeq	300	500	rare	1	0.00020202	1.036E-05
metagenomeSeq	500	500	rare	1	0	1.53846E-05
metagenomeSeq	20	500	rare	2	0	3.58974E-05
metagenomeSeq	50	500	rare	2	0	4.61538E-05
metagenomeSeq	100	500	rare	2	0.000618557	3.17209E-05
metagenomeSeq	200	500	rare	2	0.004897959	5.75615E-05
metagenomeSeq	300	500	rare	2	0.025510204	5.75615E-05
metagenomeSeq	500	500	rare	2	0.211041667	0.00028312
metagenomeSeq	20	500	rare	5	0	6.66667E-05
metagenomeSeq	50	500	rare	5	0.0002	3.07692E-05
metagenomeSeq	100	500	rare	5	0.030707071	0.00017094
metagenomeSeq	200	500	rare	5	0.4108	0.000594872
metagenomeSeq	300	500	rare	5	0.7626	0.000928205
metagenomeSeq	500	500	rare	5	0.948282828	0.001295001
metagenomeSeq	20	500	rare	10	0	5.12821E-05
metagenomeSeq	50	500	rare	10	0	2.5641E-05
metagenomeSeq	100	500	rare	10	0.127272727	0.00027454
metagenomeSeq	200	500	rare	10	0.723265306	0.000894819
metagenomeSeq	300	500	rare	10	0.9282	0.001502564
metagenomeSeq	500	500	rare	10	0.991020408	0.001978022
metagenomeSeq	20	800	rare	1	0	2.08333E-05
metagenomeSeq	50	800	rare	1	0	0
metagenomeSeq	100	800	rare	1	0	4.16667E-05
metagenomeSeq	200	800	rare	1	0	4.73485E-05
metagenomeSeq	300	800	rare	1	0	0.00003125
metagenomeSeq	500	800	rare	1	0	0.00003125
metagenomeSeq	20	800	rare	2	0	0.000015625
metagenomeSeq	50	800	rare	2	0	0
metagenomeSeq	100	800	rare	2	0	2.10438E-05
metagenomeSeq	200	800	rare	2	0.000127551	2.65731E-05
metagenomeSeq	300	800	rare	2	0.001136364	2.63047E-05
metagenomeSeq	500	800	rare	2	0.015875	8.33333E-05
metagenomeSeq	20	800	rare	5	0	0.000015625
metagenomeSeq	50	800	rare	5	0	2.08333E-05
metagenomeSeq	100	800	rare	5	0.001010101	7.89141E-05
metagenomeSeq	200	800	rare	5	0.037	0.000161458
metagenomeSeq	300	800	rare	5	0.262247475	0.000484007
metagenomeSeq	500	800	rare	5	0.678571429	0.001376488
metagenomeSeq	20	800	rare	10	0	3.64583E-05
metagenomeSeq	50	800	rare	10	0	3.64583E-05
metagenomeSeq	100	800	rare	10	0.003385417	3.79774E-05
metagenomeSeq	200	800	rare	10	0.130050505	0.000415614
metagenomeSeq	300	800	rare	10	0.476375	0.000942708
metagenomeSeq	500	800	rare	10	0.837625	0.002078125
metagenomeSeq	20	1000	rare	1	0	3.15789E-05
metagenomeSeq	50	1000	rare	1	0	1.05263E-05
metagenomeSeq	100	1000	rare	1	0	2.63158E-05
metagenomeSeq	200	1000	rare	1	0	8.50611E-05
metagenomeSeq	300	1000	rare	1	0	2.65816E-05
metagenomeSeq	500	1000	rare	1	0	5.31632E-06
metagenomeSeq	20	1000	rare	2	0	2.10526E-05
metagenomeSeq	50	1000	rare	2	0	5.26316E-06
metagenomeSeq	100	1000	rare	2	0	4.25306E-05
metagenomeSeq	200	1000	rare	2	0.000104167	6.57895E-05
metagenomeSeq	300	1000	rare	2	0.000918367	3.7594E-05
metagenomeSeq	500	1000	rare	2	0.0145	0.000115789
metagenomeSeq	20	1000	rare	5	0	4.21053E-05
metagenomeSeq	50	1000	rare	5	0	1.57895E-05
metagenomeSeq	100	1000	rare	5	0.000309278	4.88334E-05
metagenomeSeq	200	1000	rare	5	0.020210526	9.9723E-05
metagenomeSeq	300	1000	rare	5	0.212947368	0.000609418
metagenomeSeq	500	1000	rare	5	0.644329897	0.001502984
metagenomeSeq	20	1000	rare	10	0	1.57895E-05
metagenomeSeq	50	1000	rare	10	0	1.57895E-05
metagenomeSeq	100	1000	rare	10	0.001752577	6.51112E-05
metagenomeSeq	200	1000	rare	10	0.0811	0.000215789
metagenomeSeq	300	1000	rare	10	0.433673469	0.00122449
metagenomeSeq	500	1000	rare	10	0.822244898	0.002126745
metagenomeSeq	20	2000	rare	1	0	1.66667E-05
metagenomeSeq	50	2000	rare	1	0	1.11111E-05
metagenomeSeq	100	2000	rare	1	0	4.00916E-05
metagenomeSeq	200	2000	rare	1	0	5.10204E-05
metagenomeSeq	300	2000	rare	1	0	7.22222E-05
metagenomeSeq	500	2000	rare	1	0	2.83447E-05
metagenomeSeq	20	2000	rare	2	0	2.22222E-05
metagenomeSeq	50	2000	rare	2	0	1.11111E-05
metagenomeSeq	100	2000	rare	2	0	7.44559E-05
metagenomeSeq	200	2000	rare	2	0	0.000127778
metagenomeSeq	300	2000	rare	2	0.000153061	0.00015873
metagenomeSeq	500	2000	rare	2	0.000927835	4.00916E-05
metagenomeSeq	20	2000	rare	5	0	5.55556E-06
metagenomeSeq	50	2000	rare	5	0	2.22222E-05
metagenomeSeq	100	2000	rare	5	0	5.61167E-05
metagenomeSeq	200	2000	rare	5	0.0005	6.11111E-05
metagenomeSeq	300	2000	rare	5	0.019540816	0.000141723
metagenomeSeq	500	2000	rare	5	0.318434343	0.001952862
metagenomeSeq	20	2000	rare	10	0	3.88889E-05
metagenomeSeq	50	2000	rare	10	0	5.55556E-06
metagenomeSeq	100	2000	rare	10	0.00005	7.77778E-05
metagenomeSeq	200	2000	rare	10	0.005102041	9.63719E-05
metagenomeSeq	300	2000	rare	10	0.089642857	0.000521542
metagenomeSeq	500	2000	rare	10	0.483232323	0.002037037
edgeR	20	2000	rare	1	0	0.000333333
edgeR	50	2000	rare	1	0	0.000472222
edgeR	100	2000	rare	1	0	0.000905556
edgeR	200	2000	rare	1	0	0.000572222
edgeR	300	2000	rare	1	0	0.000872222
edgeR	500	2000	rare	1	0	0.000627778
edgeR	20	2000	rare	2	0	0.000394444
edgeR	50	2000	rare	2	0	0.000516667
edgeR	100	2000	rare	2	0	0.000538889
edgeR	200	2000	rare	2	0	0.000527778
edgeR	300	2000	rare	2	0	0.000811111
edgeR	500	2000	rare	2	0	0.000633333
edgeR	20	2000	rare	5	0	0.00035
edgeR	50	2000	rare	5	0	0.000577778
edgeR	100	2000	rare	5	0	0.000522222
edgeR	200	2000	rare	5	0	0.00065
edgeR	300	2000	rare	5	0	0.000688889
edgeR	500	2000	rare	5	0	0.000822222
edgeR	20	2000	rare	10	0	0.000466667
edgeR	50	2000	rare	10	0	0.000438889
edgeR	100	2000	rare	10	0	0.000694444
edgeR	200	2000	rare	10	0	0.000438889
edgeR	300	2000	rare	10	0	0.000677778
edgeR	500	2000	rare	10	0	0.000644444
edgeR	20	100	rare	1	0	0.000331658
edgeR	50	100	rare	1	0	0.000537688
edgeR	100	100	rare	1	0	0.000457286
edgeR	200	100	rare	1	0	0.000487437
edgeR	300	100	rare	1	0	0.00041206
edgeR	500	100	rare	1	0	0.000462312
edgeR	20	100	rare	2	0	0.00038191
edgeR	50	100	rare	2	0.001	0.000356784
edgeR	100	100	rare	2	0.025	0.000517588
edgeR	200	100	rare	2	0.024	0.000507538
edgeR	300	100	rare	2	0.034	0.000361809
edgeR	500	100	rare	2	0.025	0.000376884
edgeR	20	100	rare	5	0.003	0.000286432
edgeR	50	100	rare	5	0.003	0.000467337
edgeR	100	100	rare	5	0.008	0.000477387
edgeR	200	100	rare	5	0.021	0.000638191
edgeR	300	100	rare	5	0.015	0.000673367
edgeR	500	100	rare	5	0.014	0.000427136
edgeR	20	100	rare	10	0.004	0.00021608
edgeR	50	100	rare	10	0.006	0.000417085
edgeR	100	100	rare	10	0.019	0.000497487
edgeR	200	100	rare	10	0.017	0.000376884
edgeR	300	100	rare	10	0.019	0.000567839
edgeR	500	100	rare	10	0.017	0.000562814
edgeR	20	200	rare	1	0	0.000282828
edgeR	50	200	rare	1	0	0.000469697
edgeR	100	200	rare	1	0	0.000621212
edgeR	200	200	rare	1	0	0.000494949
edgeR	300	200	rare	1	0	0.000378788
edgeR	500	200	rare	1	0	0.000373737
edgeR	20	200	rare	2	0	0.000242424
edgeR	50	200	rare	2	0	0.000555556
edgeR	100	200	rare	2	0	0.000530303
edgeR	200	200	rare	2	0	5.00E-04
edgeR	300	200	rare	2	0	0.000424242
edgeR	500	200	rare	2	0	0.000328283
edgeR	20	200	rare	5	0	0.000287879
edgeR	50	200	rare	5	0	0.000560606
edgeR	100	200	rare	5	0	0.000469697
edgeR	200	200	rare	5	0	0.000505051
edgeR	300	200	rare	5	0	0.000449495
edgeR	500	200	rare	5	0	0.000449495
edgeR	20	200	rare	10	0	0.000277778
edgeR	50	200	rare	10	0	0.000570707
edgeR	100	200	rare	10	0	0.000489899
edgeR	200	200	rare	10	0	0.00040404
edgeR	300	200	rare	10	0	0.000469697
edgeR	500	200	rare	10	0	0.000424242
edgeR	20	300	rare	1	0	0.00013198
edgeR	50	300	rare	1	0	0.000492386
edgeR	100	300	rare	1	0	0.000532995
edgeR	200	300	rare	1	0	0.000467005
edgeR	300	300	rare	1	0	0.000380711
edgeR	500	300	rare	1	0	0.000416244
edgeR	20	300	rare	2	0	0.000324873
edgeR	50	300	rare	2	0	0.000401015
edgeR	100	300	rare	2	0	0.000593909
edgeR	200	300	rare	2	0	0.000370558
edgeR	300	300	rare	2	0	0.000335025
edgeR	500	300	rare	2	0	0.000335025
edgeR	20	300	rare	5	0	0.000243655
edgeR	50	300	rare	5	0	0.000375635
edgeR	100	300	rare	5	0	0.000416244
edgeR	200	300	rare	5	0	0.000426396
edgeR	300	300	rare	5	0	0.000441624
edgeR	500	300	rare	5	0	0.000401015
edgeR	20	300	rare	10	0	0.000258883
edgeR	50	300	rare	10	0	0.000446701
edgeR	100	300	rare	10	0	0.000467005
edgeR	200	300	rare	10	0	0.000360406
edgeR	300	300	rare	10	0	0.000406091
edgeR	500	300	rare	10	0	0.000477157
edgeR	20	400	rare	1	0	0.000357143
edgeR	50	400	rare	1	0	0.000479592
edgeR	100	400	rare	1	0	0.000627551
edgeR	200	400	rare	1	0	0.000617347
edgeR	300	400	rare	1	0	0.000561224
edgeR	500	400	rare	1	0	0.000617347
edgeR	20	400	rare	2	0	0.00047449
edgeR	50	400	rare	2	0	0.000545918
edgeR	100	400	rare	2	0	0.000734694
edgeR	200	400	rare	2	0	0.000510204
edgeR	300	400	rare	2	0	0.000627551
edgeR	500	400	rare	2	0	0.000637755
edgeR	20	400	rare	5	0	0.000658163
edgeR	50	400	rare	5	0	0.000683673
edgeR	100	400	rare	5	0	0.000760204
edgeR	200	400	rare	5	0	0.000423469
edgeR	300	400	rare	5	0	0.000617347
edgeR	500	400	rare	5	0	0.000530612
edgeR	20	400	rare	10	0	0.000443878
edgeR	50	400	rare	10	0	0.000469388
edgeR	100	400	rare	10	0	0.000617347
edgeR	200	400	rare	10	0	0.000581633
edgeR	300	400	rare	10	0	0.000438776
edgeR	500	400	rare	10	0	0.000693878
edgeR	20	800	rare	1	0	0.0003125
edgeR	50	800	rare	1	0	0.000447917
edgeR	100	800	rare	1	0	0.000494792
edgeR	200	800	rare	1	0	0.000598958
edgeR	300	800	rare	1	0	0.000484375
edgeR	500	800	rare	1	0	0.000713542
edgeR	20	800	rare	2	0	0.000333333
edgeR	50	800	rare	2	0	0.00053125
edgeR	100	800	rare	2	0	0.00090625
edgeR	200	800	rare	2	0	0.000479167
edgeR	300	800	rare	2	0	0.0005625
edgeR	500	800	rare	2	0	0.000677083
edgeR	20	800	rare	5	0	0.000322917
edgeR	50	800	rare	5	0	0.000333333
edgeR	100	800	rare	5	0	0.000578125
edgeR	200	800	rare	5	0	0.0003125
edgeR	300	800	rare	5	0	0.000692708
edgeR	500	800	rare	5	0	5.00E-04
edgeR	20	800	rare	10	0	0.000213542
edgeR	50	800	rare	10	0	0.000635417
edgeR	100	800	rare	10	0	0.00040625
edgeR	200	800	rare	10	0	0.000802083
edgeR	300	800	rare	10	0	0.000578125
edgeR	500	800	rare	10	0	0.000677083
edgeR	20	1000	rare	1	0	0.000331579
edgeR	50	1000	rare	1	0	0.000373684
edgeR	100	1000	rare	1	0	0.000621053
edgeR	200	1000	rare	1	0	0.000731579
edgeR	300	1000	rare	1	0	0.000505263
edgeR	500	1000	rare	1	0	0.000426316
edgeR	20	1000	rare	2	0	0.000363158
edgeR	50	1000	rare	2	0	0.000663158
edgeR	100	1000	rare	2	0	6.00E-04
edgeR	200	1000	rare	2	0	0.000584211
edgeR	300	1000	rare	2	0	0.000668421
edgeR	500	1000	rare	2	0	0.000494737
edgeR	20	1000	rare	5	0	0.000489474
edgeR	50	1000	rare	5	0	0.000521053
edgeR	100	1000	rare	5	0	5.00E-04
edgeR	200	1000	rare	5	0	0.000584211
edgeR	300	1000	rare	5	0	0.000505263
edgeR	500	1000	rare	5	0	0.000447368
edgeR	20	1000	rare	10	0	0.000357895
edgeR	50	1000	rare	10	0	0.000942105
edgeR	100	1000	rare	10	0	0.000836842
edgeR	200	1000	rare	10	0	0.000552632
edgeR	300	1000	rare	10	0	0.000442105
edgeR	500	1000	rare	10	0	0.000747368
